__label__joy	joy_92	yup , for the better . it makes it harder to write hard to read code .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.6013333333333333 0.6923076923076923 0.935 0.849 0.5950000000000001 0.3076923076923077 -0.0 0.02 0.15633333333333332 0.9230769230769231 0.956 -0.94 -0.03 0.13744444444444445 0.6923076923076923 0.85 -0.79 0.85 0.10900000000000001 0.38461538461538464 0.557 -0.05 -0.04 0.4535 0.6153846153846154 0.935 -0.71 0.847
__label__anger	anger_239	no . i can not seem to be getting the module to work . its really pain staking .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.6471111111111111 0.8181818181818182 0.952 0.952 0.76 0.18181818181818182 -0.0 0.86 0.37218181818181806 1.0 0.956 -0.99 0.95 -0.2765714285714285 0.6363636363636364 0.953 -0.88 0.953 -0.051750000000000004 0.36363636363636365 0.585 -0.73 0.028 0.548125 0.7272727272727273 0.935 -0.63 0.148
__label__sadness	sadness_62	yeah , your pain is mine ! this method described by ctrahey at least gives you some clue .	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.376 0.625 0.883 0.079 0.82 0.375 -0.0 0.76 -0.16457142857142856 0.875 0.765 -0.99 -0.61 -0.13025 0.5 0.182 -1.0 0.161 -0.03480000000000001 0.625 0.856 -0.73 0.856 -0.009499999999999972 0.75 0.868 -0.82 -0.82
__label__joy	joy_93	at the moment my divs load in one by one on page load . it 's absolutely fine ! though when i make an ajax request and then to the same container my code then loops through all of the divs on the page rather than the newly added divs ? my question is : how would i perform the same effect on only the newly added ajax success data ? jquery : html :	0.0 0.0 0.0 0.0 0.0 2.0 1.0 0.0 2.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5401562499999999 0.8888888888888888 0.939 0.889 0.765 0.1111111111111111 -0.0 0.75 0.40903333333333336 0.8333333333333334 0.956 -0.96 -0.89 0.36225 0.5555555555555556 0.979 -0.79 0.145 -0.02835714285714285 0.3888888888888889 0.672 -0.74 0.672 0.3466206896551723 0.8055555555555556 0.996 -0.92 -0.69
__label__anger	anger_240	@joranbeasley you 're right for the new format though … and i totally hate it ☹️	0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.6415000000000001 0.8571428571428571 0.935 0.862 0.83 0.14285714285714285 -0.0 0.83 0.41250000000000003 0.8571428571428571 0.961 -0.71 -0.71 0.6124 0.7142857142857143 0.938 0.0 0.798 0.25966666666666666 0.42857142857142855 0.83 -0.1 0.83 0.35800000000000004 0.8571428571428571 0.914 -0.96 -0.96
__label__love	love_311	loved all responses ! i picked gordon 's because it allowed me to do an outer join and ignore rows that had an additional filtering parameter ( i did n't ask for this but i was able to implement that later ) . jbrooks solution was great because it had a smaller footprint and allowed me to leverage functions , and shree 's one was a little too verbose for my bigger project but still did exactly what i needed . thank you all !	0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.56440625 0.7619047619047619 0.964 0.811 0.662 0.23809523809523808 -0.0 0.84 0.15343333333333328 0.7142857142857143 1.0 -0.99 -0.99 -0.25239130434782614 0.5476190476190477 0.773 -0.94 -0.76 0.16473333333333334 0.35714285714285715 0.99 -0.16 0.765 0.2924634146341465 0.9761904761904762 0.964 -0.94 -0.7
__label__joy	joy_94	i figured out , way of calling the hub was not correct . for the time being i have modified my code as in global . asax :- works absolutely fine now 🙂 still figuring out better alternatives ! ! ! !	0.0 0.0 1.0 0.0 0.0 0.0 4.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.5333809523809523 0.8076923076923077 0.939 0.766 0.716 0.19230769230769232 -0.0 0.7 0.25179166666666664 0.9230769230769231 0.956 -0.82 0.719 0.35635294117647065 0.6538461538461539 0.979 -0.79 0.812 0.30500000000000005 0.38461538461538464 0.99 -0.21 -0.11 0.17914999999999998 0.7692307692307693 0.996 -0.87 0.336
__label__love	love_312	excellent , thanks ! that looks like an elegant solution .	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5052 1.0 0.927 0.048 0.0 0.0 -0.0 -0.0 0.46420000000000006 1.0 0.927 -0.07 -0.07 0.148 0.4 0.186 0.0 0.186 -0.1 0.2 0.0 -0.1 -0.1 0.44300000000000006 0.8 0.769 0.0 0.181
__label__love	love_313	it 's works fine 🙂 thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.422 0.6666666666666666 0.746 0.746 0.66 0.3333333333333333 -0.0 0.66 -0.0050000000000000044 1.0 0.723 -0.78 0.723 0.338 0.3333333333333333 0.338 0.0 0.338 0.1875 0.6666666666666666 0.585 -0.21 -0.21 0.12366666666666666 1.0 0.769 -0.63 0.769
__label__love	love_314	excellent example and interesting discussion ! thanks everyone !	0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.4005 1.0 0.746 0.033 0.0 0.0 -0.0 -0.0 0.505 0.6666666666666666 0.781 -0.05 -0.05 -0.19666666666666668 0.5 0.178 -0.91 0.178 -0.1 0.3333333333333333 0.0 -0.12 -0.12 0.426 1.0 0.769 0.0 0.142
__label__anger	anger_241	what is the difference between and similarly and it is really painful when i align the controls with and when i try to align in the design mode it adds the , how to prevent auto adding property to a control while aligning it , as i already defined the to it why it does n't update the same property . its really irritating when we want to do animation on controls , it reverses the direction of animation	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.531675 0.8333333333333334 0.939 0.12 0.485 0.16666666666666666 -0.0 0.34 0.35050000000000003 0.7916666666666666 0.956 -0.76 0.035 -0.10599999999999998 0.6666666666666666 0.992 -0.94 0.115 0.030900000000000004 0.4166666666666667 0.662 -0.91 -0.07 0.4052195121951218 0.8541666666666666 0.935 -0.67 0.209
__label__anger	anger_242	@crush oh man would that be painful to query on !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.867 0.6 0.943 0.869 0.45499999999999996 0.4 -0.0 0.84 -0.0635 0.4 0.633 -0.76 0.633 0.31566666666666665 0.6 0.943 -0.79 0.794 -0.91 0.2 0.0 -0.91 -0.91 0.603 0.6 0.944 -0.07 0.944
__label__surprise	surprise_10	why does the test return false ?	0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.6792500000000001 0.6666666666666666 0.935 0.107 0.375 0.3333333333333333 -0.0 0.72 0.20479999999999995 0.8333333333333334 0.956 -0.55 -0.55 -0.32725 0.6666666666666666 0.354 -0.94 0.147 0.1406666666666667 0.5 0.882 -0.25 0.882 0.36466666666666664 1.0 0.914 -0.73 -0.73
__label__love	love_315	i have a series with many null values all over the place on the line . i need the gap between those values to be represented with a dotted - line or whatever ( another color ) . any help will be very welcome 🙂 thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.6324500000000001 0.7692307692307693 0.935 0.746 0.6516666666666667 0.23076923076923078 -0.0 0.72 0.29242105263157886 0.7307692307692307 0.967 -0.78 -0.55 -0.07533333333333335 0.5769230769230769 0.795 -0.95 0.779 0.176 0.3076923076923077 0.882 -0.7 0.882 0.4025 0.8461538461538461 0.935 -0.84 -0.73
__label__anger	anger_243	@robg - i hate ie ! jquery is my final weapon .	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.046 0.25 0.046 0.046 0.82 0.75 -0.0 0.88 -0.6525000000000001 1.0 0.0 -0.97 -0.97 0.182 0.25 0.182 0.0 0.182 0.46399999999999997 0.75 0.83 -0.11 -0.11 -0.56575 1.0 0.167 -0.96 -0.78
__label__love __label__joy	love_joy_22	hey i figured it out ! i was n't using virtual , new , nor override keywords effectively and i learned how to directly access the font property of the progressbar control . i bet you guys figured all this out and was letting me think it through . totally awesome ! how did you guys get to be so smart ? well anyway , thanks for letting me learn from the best teacher of all . god bless ! craig . ( now , how do i close this question again ? ) ...	0.0 0.0 0.0 0.0 0.0 2.0 3.0 0.0 2.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.6575 0.896551724137931 0.958 0.15 0.7650000000000001 0.10344827586206896 -0.0 0.76 0.49106382978723406 0.8103448275862069 0.995 -0.95 -0.03 0.363547619047619 0.7241379310344828 0.979 -1.0 0.213 0.0405625 0.27586206896551724 0.773 -0.86 0.773 0.45035714285714273 0.7241379310344828 0.976 -0.86 0.268
__label__joy	joy_95	select the cells in question and do a find and replace … find . replace / i tested it and it worked perfectly 🙂 hope that helps !	0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.6709166666666667 0.8 0.935 0.823 0.7600000000000001 0.2 -0.0 0.66 0.2743333333333334 0.8 0.967 -0.78 0.967 0.286 0.6666666666666666 0.892 -0.94 0.795 0.53675 0.26666666666666666 0.816 -0.07 0.585 0.2601818181818181 0.7333333333333333 0.914 -0.85 0.706
__label__anger	anger_244	how can i get my error , logcat , debug , etc. tabs to go back to the bottom - middle of eclipse ? for some reason , they moved up between the package explorer and the code editor in a vertical arrangement - i really hate it when sections of an ide break off and dock to some seemingly arbitrary area .	0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5809696969696971 0.825 0.953 0.082 0.57 0.175 -0.0 0.84 0.3974722222222222 0.9 0.995 -0.96 0.032 0.10799999999999998 0.775 0.988 -0.9 0.159 0.20815384615384616 0.325 0.83 -0.18 -0.05 0.3045185185185185 0.675 0.935 -0.96 0.188
__label__anger	anger_245	i built an xml - rpc server in python using simplexmlrpcserver , according to the example in the python documentation . i 'm calling it from a python client on the same machine . the body of the server function executes very fast on its own . but i find that xmlrpc client performance is excruciatingly slow , taking one second per call . ( using xmlrpclib . ) a speed - up technique i found on the web ( ) did n't help . my connect uri is : i 'm running python x64 on windows , but it works the same for - bit python .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.45365306122448973 0.875 0.97 0.084 0.7814285714285715 0.125 -0.0 0.66 0.30842222222222226 0.8035714285714286 0.971 -0.98 0.032 0.26224324324324316 0.6607142857142857 0.991 -0.94 0.261 0.1341176470588235 0.30357142857142855 0.82 -0.21 -0.15 0.24366666666666661 0.8035714285714286 0.935 -0.93 0.198
__label__love	love_316	that thing is really really awesome !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.7783333333333333 1.0 0.779 0.779 0.0 0.0 -0.0 -0.0 0.7313333333333333 1.0 0.784 0.0 0.784 0.764 0.3333333333333333 0.764 0.0 0.764 0.0 0.0 0.0 0.0 0.0 0.8306666666666667 1.0 0.851 0.0 0.79
__label__joy	joy_96	take a look at this , and rejoice ! 🙂	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.5058 1.0 0.818 0.8 0.0 0.0 -0.0 -0.0 0.4673999999999999 1.0 0.825 -0.04 0.825 0.2102 1.0 0.775 -0.85 0.775 -0.2 0.2 0.0 -0.2 -0.2 0.5025 0.8 0.893 0.0 0.615
__label__anger	anger_246	i 'm rethinking the design of my gui . i designed a few jframe with netbeans automated gui ( yes , i 'm lazy , and this generated code is often awful , i know ! ) , but now i want them to be jpanel ( actually , to inherit from another class that inherits jpanel ) . but i had the " setdefaultcloseoperation " modified , so my code is broken : setdefaultcloseoperation is impossible for a jpanel . since i ca n't modify the generated code , i was wondering : is there a way to make netbeans understand i changed my mind , and regenerate the code ?	0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.5155428571428571 0.7777777777777778 0.939 0.854 0.5549999999999999 0.2222222222222222 -0.0 0.76 0.24019512195121967 0.9111111111111111 0.957 -0.9 -0.1 0.13403333333333337 0.6666666666666666 0.979 -0.85 -0.85 0.15738888888888888 0.4 0.9 -0.8 -0.14 0.21592105263157896 0.8444444444444444 0.935 -0.99 0.15
__label__anger	anger_247	i have a bufferedwriter to which i use to write characters into a pipedinputstream . based on keyboard events . but i am implementing a backspace handler , but i can see no way of doing so without unputc . i am almost falling back into using a string to buffer the current line . perhaps , i could do a better job using canvas instead . ( god how i hate java ! )	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5512962962962965 0.7714285714285715 0.939 0.803 0.54875 0.22857142857142856 -0.0 0.76 0.30003448275862077 0.8285714285714286 0.956 -0.82 0.787 -0.013999999999999978 0.7142857142857143 0.979 -0.95 0.857 0.12033333333333333 0.34285714285714286 0.958 -0.8 0.785 0.23278571428571432 0.8 0.935 -0.96 0.766
__label__anger	anger_248	i really hate when this happens … i search and search for an answer and then i post a question . then minutes later i find the answer … the answer was on line … this let me make the call … i mean i get a pile of junk on the screen , but it does n't fail … no exception .	0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.5980689655172414 0.8529411764705882 0.964 0.753 0.512 0.14705882352941177 -0.0 0.87 0.36319230769230776 0.7647058823529411 0.965 -0.96 0.686 0.2829166666666667 0.7058823529411765 0.99 -0.95 -0.77 0.07624999999999997 0.23529411764705882 0.83 -0.81 -0.1 0.38220000000000015 0.8823529411764706 0.928 -0.96 0.797
__label__love	love_317	daniel , that is * awful * ! ` 🙂 `	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.28 1.0 -0.0 0.28 -0.08 1.0 0.0 -0.08 -0.08 0.202 1.0 0.202 0.0 0.202 0.615 1.0 0.615 0.0 0.615 -0.62 1.0 0.0 -0.62 -0.62
__label__joy	joy_97	hey i just had to solve this on a project i am working on , here is my answer then in my configuration ( i am using fluent nhibernate to configure my unit tests in code ) awesomenessssssss !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.49756249999999996 0.9411764705882353 0.886 0.08 0.66 0.058823529411764705 -0.0 0.66 0.3407857142857142 0.8235294117647058 0.928 -0.78 -0.03 -0.018266666666666667 0.8823529411764706 0.99 -1.0 0.201 0.0862 0.29411764705882354 0.585 -0.11 -0.04 0.436 0.9411764705882353 0.935 -0.63 0.201
__label__love	love_318	thank you , the first example was extremely helpful and i now have it working , thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.6241428571428572 0.7777777777777778 0.935 0.746 0.35000000000000003 0.2222222222222222 -0.0 0.04 0.3577142857142857 0.7777777777777778 0.956 -0.78 -0.06 0.17700000000000002 0.4444444444444444 0.967 -0.65 -0.65 0.09275 0.4444444444444444 0.585 -0.16 0.026 0.504125 0.8888888888888888 0.958 -0.63 0.769
__label__love	love_319	excellent , i 'll check that out later , looks promising , thanks !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.46840000000000004 0.7142857142857143 0.746 0.746 0.385 0.2857142857142857 -0.0 0.07 0.23114285714285712 1.0 0.994 -0.75 -0.07 -0.11900000000000001 0.42857142857142855 0.193 -0.66 -0.66 0.212 0.42857142857142855 0.614 0.0 0.009 0.1922857142857143 1.0 0.769 -0.74 -0.12
__label__joy	joy_98	wonderful 🙂 🙂	1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.805 1.0 0.805 0.805 0.0 0.0 -0.0 -0.0 0.722 1.0 0.722 0.0 0.722 0.798 1.0 0.798 0.0 0.798 0.0 0.0 0.0 0.0 0.0 0.896 1.0 0.896 0.0 0.896
__label__anger	anger_249	aye , the timer idea would result in horrible flickering for sure !	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.4401428571428571 0.7 0.935 0.907 0.8533333333333334 0.3 -0.0 0.68 0.05099999999999999 0.8 0.956 -0.93 -0.71 0.33820000000000006 0.5 0.779 0.0 0.239 0.10100000000000002 0.6 0.942 -0.93 0.785 0.030111111111111127 0.9 0.959 -0.95 -0.55
__label__love	love_320	mark b - excellent - works perfectly ! thanx again 🙂	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.43724999999999997 0.8 0.893 0.067 0.66 0.2 -0.0 0.66 0.1826 1.0 0.899 -0.78 0.033 0.1565 0.4 0.158 0.0 0.158 0.15166666666666664 0.6 0.585 -0.07 -0.06 0.2464 1.0 0.888 -0.63 0.145
__label__joy	joy_99	excellent ! it 's very useful to me !	0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.5433333333333333 0.75 0.789 0.789 0.78 0.25 -0.0 0.78 0.22133333333333335 0.75 0.781 -0.75 0.633 -0.35450000000000004 0.5 0.081 -0.79 -0.79 0.82 0.25 0.82 0.0 0.82 0.5843333333333334 0.75 0.935 0.0 0.935
__label__love	love_321	let 's imagine something like this : later i can do something like this : is there any way i can set the limit when using the named query , and not when defining it ? i 'd would really love to do something like : or thx in advance ! 🙂	0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 2.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.5119375 0.8888888888888888 0.935 0.057 0.78 0.1111111111111111 -0.0 0.82 0.19826666666666665 0.8333333333333334 1.0 -0.93 -0.07 -0.09124999999999998 0.6666666666666666 0.794 -0.94 0.227 0.01359999999999999 0.2777777777777778 0.568 -0.23 -0.13 0.41794444444444445 1.0 0.944 -0.83 0.203
__label__love	love_322	excellent ! cheers dude	0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.633 1.0 0.839 0.839 0.0 0.0 -0.0 -0.0 0.7603333333333334 1.0 0.797 0.0 0.797 0.534 0.3333333333333333 0.534 0.0 0.534 -0.21 0.3333333333333333 0.0 -0.21 -0.21 0.6096666666666667 1.0 0.88 0.0 0.88
__label__sadness __label__fear	sadness_fear_3	this code is scary ☹️	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.08 0.5 0.08 0.08 0.7 0.5 -0.0 0.7 -0.03 0.5 0.0 -0.03 -0.03 0.201 0.5 0.201 0.0 0.201 -0.37 1.0 0.0 -0.7 -0.7 0.201 0.5 0.201 0.0 0.201
__label__anger	anger_250	i have a big problem . i 've created site , using jquery , but it runs very slowly . on mobile phones it 's terrible ! and i do n't know , what 's wrong … someone can help me ? links does n't works yet , because i want use cms on this layout , but before i want to little optimise these scripts . here 's test site : and here are the scripts :	0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3414090909090909 0.6666666666666666 0.935 0.037 0.75 0.3333333333333333 -0.0 0.93 -0.08700000000000002 0.8787878787878788 0.967 -0.99 -0.09 -0.13410000000000002 0.6060606060606061 0.795 -0.94 0.104 0.25662500000000005 0.48484848484848486 0.948 -0.96 0.88 0.07790000000000002 0.9090909090909091 0.935 -0.94 0.099
__label__sadness	sadness_63	that 's very sad ☹️	0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.845 1.0 -0.0 0.91 -0.8300000000000001 1.0 0.0 -0.91 -0.91 0.0 0.0 0.0 0.0 0.0 0.82 0.5 0.82 0.0 0.82 0.0 0.0 0.0 0.0 0.0
__label__anger	anger_251	why do you not want to store it in the assets folder ? that 's what it 's for . regardless , you ca n't reference your local hard drive for it . ( also , personal opinion , monotype corsiva is a horrible , horrible font ) edit : so i would add , you should be able to do it the way you 're doing it , you just ca n't use your local hard drive . just get a reference to your typeface as a , depending on where you are saving them ( e.g. ) and use .	0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 0.0 0.0 1.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.4047105263157896 0.8837209302325582 0.943 0.034 0.7100000000000001 0.11627906976744186 -0.0 0.07 0.23106060606060602 0.7674418604651163 0.982 -0.93 0.094 0.009212121212121227 0.7674418604651163 0.943 -0.94 -0.03 -0.14582608695652172 0.5348837209302325 0.056 -0.93 0.028 0.3630277777777779 0.8372093023255814 0.935 -0.94 0.223
__label__love	love_323	nicogranelli mentioned nancy ( ) . it 's really great ! plz check this project jabbr ( ) it 's a chat involving signalr and nancy . great job !	0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.45999999999999996 0.8888888888888888 0.857 0.849 0.65 0.1111111111111111 -0.0 0.65 0.41685714285714287 0.7777777777777778 0.907 -0.51 0.907 0.3735 0.6666666666666666 0.773 0.0 0.773 0.08450000000000002 0.4444444444444444 0.545 -0.11 -0.11 0.345 1.0 0.892 -0.91 0.79
__label__anger	anger_252	jsps must not include any code that requires dependency injection . so do n't do it . if you really must , you can use but this is extremely ugly .	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.581 0.8181818181818182 0.9 0.855 0.89 0.18181818181818182 -0.0 0.87 0.055499999999999994 0.5454545454545454 0.705 -0.96 -0.96 -0.024624999999999966 0.7272727272727273 0.967 -0.94 0.967 -0.3125 0.36363636363636365 0.0 -0.95 -0.09 0.3648181818181818 1.0 0.902 -0.87 -0.77
__label__love	love_324	i tried the new bootstrap package - it is really great ! now i want at least a level navigation and adapted lib.navigation.main in the setup : unfornately the menu is not working correct ( 3rd level entry visible , no flyout ) . i also included the paypal - accessibility - plugin …	0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.5056190476190476 0.84 0.959 0.088 0.77 0.16 -0.0 0.76 0.26231818181818173 0.88 0.956 -0.99 -0.61 0.191625 0.64 0.921 -0.98 0.069 0.013555555555555543 0.36 0.856 -0.91 0.856 0.3086842105263158 0.76 0.914 -0.82 0.108
__label__anger	anger_253	i hate dev - c ++ but because of a library , i have to use it ! ! ! what 's the matter for dev - c ++ or are there errors in my code about using referance variable ? error : c:***\main.c syntax error before ' & ' token	0.0 0.0 1.0 0.0 0.0 1.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4096666666666667 0.7058823529411765 0.939 0.056 0.834 0.29411764705882354 -0.0 0.88 0.20830769230769228 0.7647058823529411 0.956 -0.98 -0.98 0.12818181818181817 0.6470588235294118 0.979 -0.79 0.079 0.25466666666666665 0.35294117647058826 0.869 -0.09 0.869 -0.01886666666666662 0.8823529411764706 0.935 -0.96 -0.8
__label__love	love_325	@marcinjuraszek : that 's an excellent idea , thanks ! just implemented it , however should i create an index for the ' rand ' column ? if i do , data infile takes ages to load the file . if i do n't , i get no results when i add : ` order by sb . rand asc ` . any thoughts as well ? @somesillyname : thankfully , these tables are temporary , so there are no row deletions .	0.0 0.0 0.0 0.0 0.0 2.0 1.0 0.0 1.0 0.0 0.0 3.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.41035714285714286 0.9655172413793104 0.935 0.874 0.73 0.034482758620689655 -0.0 0.73 0.34617391304347817 0.7931034482758621 0.956 -0.81 0.847 -0.02076190476190476 0.7241379310344828 0.871 -0.94 0.871 0.013249999999999998 0.27586206896551724 0.52 -0.2 0.52 0.387 0.8620689655172413 0.935 -0.87 0.903
